id,time_varndean,time_ds,time_longhill,time_blatchington,time_hove_park,time_patcham,time_cardinal_n,time_baca,time_paca,time_kings,time_peacehaven,time_seahaven,time_priory_lewes,time_seaford_head,time_elm_grove,first_closest_travel,second_closest_travel,third_closest_travel,first_closest_time,second_closest_time,third_closest_time,max_travel,min_travel,avg_travel,long,lat,lsoa21,oslaua,osward
BN1 4DJ,32,29,47,44,42,29,21,36,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.140079,50.831007,E01033329,E06000043,E05015415
BN1 4DU,32,29,47,44,38,29,21,36,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,46.9,-0.139944,50.829395,E01033329,E06000043,E05015415
BN1 4DW,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.13941,50.829261,E01033329,E06000043,E05015415
BN1 4DY,32,29,47,44,38,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,46.8,-0.13852,50.828428,E01033329,E06000043,E05015415
BN1 4DZ,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.138109,50.828395,E01033329,E06000043,E05015415
BN1 4EA,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.140859,50.827831,E01033329,E06000043,E05015415
BN1 4EB,32,29,47,44,38,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,46.8,-0.139002,50.828445,E01033329,E06000043,E05015415
BN1 4ED,32,29,47,44,38,29,21,35,48,53,56,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,46.6,-0.139434,50.82829,E01033328,E06000043,E05015415
BN1 4EE,32,38,47,44,38,36,21,35,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,35,93,21,47.9,-0.140305,50.827809,E01033328,E06000043,E05015415
BN1 4EF,32,38,47,44,42,40,21,36,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,36,93,21,48.6,-0.139924,50.827767,E01033328,E06000043,E05015415
BN1 4EG,32,38,47,44,38,36,21,35,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,35,93,21,47.9,-0.140116,50.827932,E01033328,E06000043,E05015415
BN1 4EH,32,38,47,44,42,40,21,36,48,53,59,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.6,-0.139122,50.827934,E01033328,E06000043,E05015415
BN1 4EJ,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.138808,50.827615,E01033328,E06000043,E05015415
BN1 4EL,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.13848,50.827645,E01033328,E06000043,E05015415
BN1 4EN,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.137975,50.827497,E01016964,E06000043,E05015415
BN1 4EP,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.137705,50.827507,E01016964,E06000043,E05015415
BN1 4EQ,21,28,47,44,42,29,21,31,48,53,59,67,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,45.9,-0.137018,50.828,E01016964,E06000043,E05015415
BN1 4ER,21,28,47,44,42,29,21,31,48,53,59,67,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,45.9,-0.136912,50.82816,E01016964,E06000043,E05015415
BN1 4ES,32,38,47,44,42,36,21,35,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,35,93,21,48.2,-0.13938,50.827858,E01033328,E06000043,E05015415
BN1 4ET,21,28,47,44,42,29,21,31,48,53,59,67,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,45.9,-0.136908,50.827539,E01016964,E06000043,E05015415
BN1 4EU,32,29,47,44,42,29,29,35,48,53,59,67,60,93,29,ds,patcham,cardinal_n,29,29,29,93,29,47.6,-0.136026,50.827588,E01016964,E06000043,E05015415
BN1 4EW,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.13695,50.827198,E01016964,E06000043,E05015415
BN1 4EZ,21,28,47,44,42,29,21,31,48,53,59,67,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,45.9,-0.137334,50.827888,E01016964,E06000043,E05015415
BN1 4FA,21,28,47,44,42,29,21,31,48,53,59,67,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,45.9,-0.136951,50.828263,E01016964,E06000043,E05015415
BN1 4FB,21,28,47,44,42,29,21,31,48,53,59,67,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,45.9,-0.1362,50.828215,E01016964,E06000043,E05015415
BN1 4FE,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.138262,50.828856,E01016964,E06000043,E05015415
BN1 4FL,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.138262,50.828856,E01016964,E06000043,E05015415
BN1 4FN,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.138262,50.828856,E01016964,E06000043,E05015415
BN1 4FQ,32,38,47,44,38,36,21,36,48,53,59,67,60,93,29,cardinal_n,varndean,patcham,21,32,36,93,21,48,-0.140409,50.829142,E01033329,E06000043,E05015415
BN1 4FR,32,38,47,44,38,36,21,36,48,53,56,67,60,93,29,cardinal_n,varndean,patcham,21,32,36,93,21,47.8,-0.140022,50.828875,E01033329,E06000043,E05015415
BN1 4FT,32,29,47,44,38,29,21,35,48,53,56,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,46.6,-0.13951,50.828525,E01033329,E06000043,E05015415
BN1 4FU,32,38,47,44,38,36,21,35,48,53,59,67,60,93,29,cardinal_n,varndean,baca,21,32,35,93,21,47.9,-0.13953,50.828732,E01033329,E06000043,E05015415
BN1 4FY,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.139383,50.829575,E01033329,E06000043,E05015415
BN1 4GA,21,28,47,44,42,29,29,31,48,53,59,67,60,93,29,varndean,ds,patcham,21,28,29,93,21,46.5,-0.135714,50.827214,E01033328,E06000043,E05015415
BN1 4GB,21,28,47,44,42,29,29,25,48,53,59,67,49,93,29,varndean,baca,ds,21,25,28,93,21,45.3,-0.135713,50.82761,E01016964,E06000043,E05015415
BN1 4GD,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.138147,50.829241,E01016964,E06000043,E05015415
BN1 4GE,21,24,47,55,43,22,18,35,57,53,66,73,60,93,29,cardinal_n,varndean,patcham,18,21,22,93,18,47.6,-0.137027,50.83134,E01016964,E06000043,E05015415
BN1 4GF,29,24,47,55,43,22,18,36,57,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,48.3,-0.138515,50.832839,E01016964,E06000043,E05015415
BN1 4GG,30,24,67,44,42,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,49.3,-0.140913,50.833605,E01016937,E06000043,E05015409
BN1 4GH,30,24,47,44,42,22,18,36,57,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,47.5,-0.138951,50.832222,E01016964,E06000043,E05015415
BN1 4GJ,21,28,47,44,42,29,21,35,48,53,59,67,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,46.2,-0.138538,50.830128,E01033329,E06000043,E05015415
BN1 4GN,21,24,47,44,42,22,18,36,57,53,66,73,60,93,29,cardinal_n,varndean,patcham,18,21,22,93,18,46.9,-0.137987,50.831819,E01016964,E06000043,E05015415
BN1 4GP,21,24,47,44,42,22,29,35,48,53,59,67,60,93,29,varndean,patcham,ds,21,22,24,93,21,46,-0.137278,50.830378,E01016964,E06000043,E05015415
BN1 4GQ,21,28,47,44,42,29,29,35,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,48.4,-0.13845,50.831269,E01033329,E06000043,E05015415
BN1 4GR,21,28,47,44,42,29,29,35,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,48.4,-0.137132,50.830124,E01016964,E06000043,E05015415
BN1 4GS,32,29,47,44,42,29,21,36,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.139054,50.830703,E01033329,E06000043,E05015415
BN1 4GT,21,28,47,44,42,29,21,35,48,53,66,73,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,47.1,-0.13752,50.830013,E01016964,E06000043,E05015415
BN1 4GU,21,28,47,44,42,29,29,31,48,53,59,67,60,93,29,varndean,ds,patcham,21,28,29,93,21,46.5,-0.135785,50.828646,E01016964,E06000043,E05015415
BN1 4GW,29,24,67,44,42,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,49.2,-0.140339,50.833404,E01016964,E06000043,E05015415
BN1 4GX,21,28,47,44,42,29,21,35,48,53,59,67,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,46.2,-0.13822,50.830258,E01033329,E06000043,E05015415
BN1 4GZ,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.138835,50.829782,E01033329,E06000043,E05015415
BN1 4HA,21,28,47,44,42,29,21,35,48,53,59,67,60,93,29,varndean,cardinal_n,ds,21,21,28,93,21,46.2,-0.138404,50.830639,E01033329,E06000043,E05015415
BN1 4HB,32,29,47,44,42,29,21,36,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.139661,50.830452,E01033329,E06000043,E05015415
BN1 4HD,32,29,47,44,42,29,21,36,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.139661,50.830812,E01033329,E06000043,E05015415
BN1 4HF,21,24,34,44,42,22,29,31,48,53,59,67,60,93,14,varndean,patcham,ds,21,22,24,93,21,44.8,-0.13588,50.830904,E01016964,E06000043,E05015415
BN1 4HH,21,24,67,55,43,22,18,35,57,53,66,73,60,93,29,cardinal_n,varndean,patcham,18,21,22,93,18,49.1,-0.137241,50.832734,E01016964,E06000043,E05015415
BN1 4HN,21,28,47,55,43,29,29,35,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,49.2,-0.137104,50.829746,E01016964,E06000043,E05015415
BN1 4HS,21,28,67,56,43,29,34,35,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51.1,-0.135367,50.832722,E01016964,E06000043,E05015415
BN1 4HT,21,28,67,56,43,29,34,35,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51.1,-0.134925,50.832418,E01016964,E06000043,E05015415
BN1 4HY,21,24,34,44,42,22,29,35,48,53,59,67,60,93,14,varndean,patcham,ds,21,22,24,93,21,45.1,-0.136436,50.830491,E01016964,E06000043,E05015415
BN1 4JA,21,24,47,44,42,22,29,35,48,53,59,67,60,93,29,varndean,patcham,ds,21,22,24,93,21,46,-0.136406,50.83017,E01016964,E06000043,E05015415
BN1 4JB,21,24,47,44,42,22,29,35,48,53,59,67,60,93,29,varndean,patcham,ds,21,22,24,93,21,46,-0.136702,50.831295,E01016964,E06000043,E05015415
BN1 4JD,21,24,47,55,43,22,18,35,57,53,66,73,60,93,29,cardinal_n,varndean,patcham,18,21,22,93,18,47.6,-0.137328,50.83198,E01016964,E06000043,E05015415
BN1 4JE,29,24,47,55,43,22,18,36,57,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,48.3,-0.138399,50.832905,E01016964,E06000043,E05015415
BN1 4JF,21,24,47,44,42,22,18,35,48,53,59,67,60,93,29,cardinal_n,varndean,patcham,18,21,22,93,18,45.2,-0.13736,50.832592,E01016964,E06000043,E05015415
BN1 4JG,21,24,34,44,42,22,29,35,48,53,59,67,60,93,14,varndean,patcham,ds,21,22,24,93,21,45.1,-0.136206,50.831273,E01016964,E06000043,E05015415
BN1 4JH,21,24,34,44,42,22,29,31,48,53,59,67,60,93,14,varndean,patcham,ds,21,22,24,93,21,44.8,-0.135672,50.830059,E01016964,E06000043,E05015415
BN1 4JJ,21,28,67,55,43,29,18,35,62,53,66,73,60,93,29,cardinal_n,varndean,ds,18,21,28,93,18,50.2,-0.136946,50.833017,E01016964,E06000043,E05015415
BN1 4JL,21,28,67,55,43,29,18,35,57,53,66,73,60,93,29,cardinal_n,varndean,ds,18,21,28,93,18,49.9,-0.136814,50.832758,E01016964,E06000043,E05015415
BN1 4JN,21,24,67,56,43,22,32,31,57,53,66,73,60,93,29,varndean,patcham,ds,21,22,24,93,21,49.9,-0.135307,50.831726,E01016964,E06000043,E05015415
BN1 4JP,21,28,67,56,43,29,33,35,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51,-0.136444,50.832074,E01016964,E06000043,E05015415
BN1 4JQ,29,24,67,44,42,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,49.2,-0.139072,50.833474,E01016964,E06000043,E05015415
BN1 4JR,21,28,67,56,43,29,33,35,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51,-0.135826,50.832244,E01016964,E06000043,E05015415
BN1 4JU,21,28,47,55,43,29,29,31,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,48.9,-0.135217,50.831509,E01016964,E06000043,E05015415
BN1 4JW,21,28,67,56,43,29,34,31,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,50.8,-0.134986,50.832302,E01016964,E06000043,E05015415
BN1 4JX,21,24,47,55,43,22,18,35,57,53,66,73,60,93,29,cardinal_n,varndean,patcham,18,21,22,93,18,47.6,-0.13769,50.832156,E01016964,E06000043,E05015415
BN1 4JY,21,28,47,44,42,29,29,31,48,53,59,67,60,93,26,varndean,ds,patcham,21,28,29,93,21,46.5,-0.135113,50.829822,E01016964,E06000043,E05015415
BN1 4JZ,21,28,34,44,42,29,29,31,48,53,59,67,60,93,14,varndean,ds,patcham,21,28,29,93,21,45.6,-0.135122,50.829969,E01016964,E06000043,E05015415
BN1 4LA,21,24,34,44,42,22,29,35,48,53,59,67,60,93,14,varndean,patcham,ds,21,22,24,93,21,45.1,-0.135094,50.831021,E01016964,E06000043,E05015415
BN1 4LD,21,28,34,44,42,29,29,31,48,53,59,67,60,93,14,varndean,ds,patcham,21,28,29,93,21,45.6,-0.134944,50.830164,E01016964,E06000043,E05015415
BN1 4LF,32,29,47,44,42,29,29,36,57,53,66,73,60,93,29,ds,patcham,cardinal_n,29,29,29,93,29,49.3,-0.140833,50.832036,E01033329,E06000043,E05015415
BN1 4LG,21,28,47,44,42,29,29,31,48,53,59,67,60,93,29,varndean,ds,patcham,21,28,29,93,21,46.5,-0.13611,50.829046,E01016964,E06000043,E05015415
BN1 4LS,30,24,47,44,42,22,18,36,57,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,47.5,-0.139403,50.831932,E01033329,E06000043,E05015415
BN1 4NA,29,24,67,55,43,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,50.1,-0.138543,50.833924,E01016972,E06000043,E05015413
BN1 4NB,21,28,67,55,43,29,18,35,62,53,66,73,60,93,29,cardinal_n,varndean,ds,18,21,28,93,18,50.2,-0.136785,50.833122,E01016964,E06000043,E05015415
BN1 4ND,21,28,67,55,43,29,18,35,62,53,66,73,60,93,29,cardinal_n,varndean,ds,18,21,28,93,18,50.2,-0.136607,50.833317,E01016964,E06000043,E05015413
BN1 4NE,21,28,67,56,43,29,34,35,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51.1,-0.135512,50.833363,E01016972,E06000043,E05015413
BN1 4NF,21,28,67,56,43,29,34,36,62,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51.5,-0.136199,50.8343,E01016972,E06000043,E05015413
BN1 4NG,21,28,67,56,43,29,32,36,62,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51.4,-0.136594,50.835425,E01016972,E06000043,E05015413
BN1 4NH,21,28,67,55,43,29,18,35,62,53,66,73,60,93,29,cardinal_n,varndean,ds,18,21,28,93,18,50.2,-0.136355,50.833583,E01016972,E06000043,E05015413
BN1 4NJ,30,24,67,55,43,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,50.1,-0.137498,50.833781,E01016972,E06000043,E05015413
BN1 4NL,21,28,67,55,43,29,18,36,62,53,66,73,60,93,29,cardinal_n,varndean,ds,18,21,28,93,18,50.3,-0.136881,50.834275,E01016972,E06000043,E05015413
BN1 4NN,21,28,67,55,43,29,18,36,62,53,66,73,60,93,29,cardinal_n,varndean,ds,18,21,28,93,18,50.3,-0.137428,50.834805,E01016972,E06000043,E05015413
BN1 4NP,21,28,67,55,43,29,18,36,62,53,66,73,60,93,29,cardinal_n,varndean,ds,18,21,28,93,18,50.3,-0.137111,50.834575,E01016972,E06000043,E05015413
BN1 4NQ,21,28,67,56,43,29,34,35,62,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51.4,-0.13481,50.835303,E01016972,E06000043,E05015413
BN1 4NR,21,28,67,56,43,29,34,35,62,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51.4,-0.134403,50.835534,E01016970,E06000043,E05015413
BN1 4NS,21,28,67,56,43,29,34,36,62,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51.5,-0.135306,50.83568,E01016972,E06000043,E05015413
BN1 4NT,21,28,67,56,43,29,34,35,62,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51.4,-0.134883,50.834531,E01016972,E06000043,E05015413
BN1 4NU,21,28,67,56,43,29,31,36,62,53,66,73,60,93,35,varndean,ds,patcham,21,28,29,93,21,51.3,-0.137309,50.835298,E01016972,E06000043,E05015413
BN1 4NW,21,28,67,55,43,29,18,36,62,53,66,73,60,93,35,cardinal_n,varndean,ds,18,21,28,93,18,50.3,-0.137624,50.83524,E01016972,E06000043,E05015413
BN1 4NX,32,29,67,55,43,29,18,36,62,53,66,73,60,93,35,cardinal_n,ds,patcham,18,29,29,93,18,51.1,-0.138269,50.835089,E01016972,E06000043,E05015413
BN1 4NZ,29,24,67,44,42,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,49.2,-0.138412,50.833652,E01016964,E06000043,E05015413
BN1 4PA,29,24,67,55,43,22,18,36,62,53,66,73,60,93,35,cardinal_n,patcham,ds,18,22,24,93,18,50.1,-0.139837,50.836382,E01016937,E06000043,E05015413
BN1 4PD,21,28,67,56,43,29,33,35,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,51,-0.134796,50.832803,E01016964,E06000043,E05015415
BN1 4PH,21,28,34,44,42,29,29,31,48,53,59,67,60,93,14,varndean,ds,patcham,21,28,29,93,21,45.6,-0.135509,50.829523,E01016964,E06000043,E05015415
BN1 4PW,32,29,47,44,38,29,21,36,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,46.9,-0.139916,50.829389,E01033329,E06000043,E05015415
BN1 4QA,32,29,67,44,42,29,18,36,62,53,66,73,60,93,35,cardinal_n,ds,patcham,18,29,29,93,18,50.3,-0.142057,50.834136,E01016936,E06000043,E05015409
BN1 4QB,32,29,67,44,42,29,18,36,62,53,66,73,60,93,35,cardinal_n,ds,patcham,18,29,29,93,18,50.3,-0.141506,50.834046,E01016936,E06000043,E05015409
BN1 4QD,32,29,67,44,42,29,18,36,62,53,66,73,60,93,35,cardinal_n,ds,patcham,18,29,29,93,18,50.3,-0.141118,50.834166,E01016936,E06000043,E05015409
BN1 4QE,29,24,67,55,43,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,50.1,-0.140484,50.834399,E01016937,E06000043,E05015409
BN1 4QF,29,24,67,55,43,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,50.1,-0.139996,50.834517,E01016937,E06000043,E05015409
BN1 4QG,29,24,67,55,43,22,18,42,62,53,66,73,71,93,35,cardinal_n,patcham,ds,18,22,24,93,18,51.3,-0.141855,50.835275,E01016937,E06000043,E05015409
BN1 4QH,30,24,67,55,43,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,50.1,-0.139488,50.834784,E01016937,E06000043,E05015409
BN1 4QJ,29,24,67,55,43,22,18,36,62,53,66,73,60,93,35,cardinal_n,patcham,ds,18,22,24,93,18,50.1,-0.139994,50.835997,E01016937,E06000043,E05015409
BN1 4QL,30,24,67,55,43,22,18,36,62,53,66,73,60,93,35,cardinal_n,patcham,ds,18,22,24,93,18,50.1,-0.14047,50.835447,E01016937,E06000043,E05015409
BN1 4QN,21,28,67,56,43,29,29,36,62,53,66,73,60,93,35,varndean,ds,patcham,21,28,29,93,21,51.1,-0.138768,50.835771,E01016937,E06000043,E05015413
BN1 4QP,21,28,67,56,43,29,30,36,62,53,66,73,60,93,35,varndean,ds,patcham,21,28,29,93,21,51.2,-0.13725,50.836074000000004,E01016937,E06000043,E05015413
BN1 4QQ,21,28,67,56,43,35,32,35,62,53,66,73,60,93,35,varndean,ds,cardinal_n,21,28,32,93,21,51.7,-0.135618,50.836404,E01016937,E06000043,E05015413
BN1 4QR,21,28,67,61,54,35,34,35,62,68,66,73,60,93,35,varndean,ds,cardinal_n,21,28,34,93,21,54.1,-0.134415,50.836646,E01016937,E06000043,E05015413
BN1 4QS,21,28,67,56,43,29,33,36,62,53,66,73,60,93,35,varndean,ds,patcham,21,28,29,93,21,51.4,-0.136625,50.836433,E01016937,E06000043,E05015413
BN1 4QT,29,24,67,55,43,22,18,42,62,53,66,73,71,93,35,cardinal_n,patcham,ds,18,22,24,93,18,51.3,-0.141798,50.834924,E01016937,E06000043,E05015409
BN1 4RB,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.138925,50.829311,E01033329,E06000043,E05015415
BN1 4RL,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 4RR,21,28,47,44,42,29,29,31,48,53,59,67,60,93,29,varndean,ds,patcham,21,28,29,93,21,46.5,-0.136447,50.827352,E01016964,E06000043,E05015415
BN1 4SA,21,28,47,44,42,29,29,31,48,53,59,67,60,93,26,varndean,ds,patcham,21,28,29,93,21,46.5,-0.135097,50.829516,E01016964,E06000043,E05015415
BN1 4SB,21,28,34,44,42,29,29,35,48,53,59,67,60,93,14,varndean,ds,patcham,21,28,29,93,21,45.9,-0.134737,50.83035,E01016964,E06000043,E05015415
BN1 4SD,21,28,67,56,43,29,34,31,48,53,59,67,60,93,26,varndean,ds,patcham,21,28,29,93,21,49.2,-0.134519,50.831539,E01016964,E06000043,E05015415
BN1 4SE,21,28,67,56,43,35,34,35,62,53,66,73,60,93,29,varndean,ds,cardinal_n,21,28,34,93,21,51.9,-0.134031,50.834886,E01016970,E06000043,E05015413
BN1 4SF,21,28,67,56,43,29,34,31,57,53,66,73,60,93,29,varndean,ds,patcham,21,28,29,93,21,50.8,-0.134017,50.832395,E01016964,E06000043,E05015413
BN1 4SG,21,28,67,61,54,35,35,35,62,68,66,73,60,93,29,varndean,ds,patcham,21,28,35,93,21,54.1,-0.133358,50.83608,E01016970,E06000043,E05015413
BN1 4ST,21,28,67,56,43,35,34,35,57,53,66,73,60,93,29,varndean,ds,cardinal_n,21,28,34,93,21,51.5,-0.134525,50.833527,E01016970,E06000043,E05015413
BN1 4SU,21,28,67,56,43,35,34,35,62,53,66,73,60,93,29,varndean,ds,cardinal_n,21,28,34,93,21,51.9,-0.133817,50.835971,E01016970,E06000043,E05015413
BN1 4SX,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 4TA,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.141234,50.826592,E01016969,E06000043,E05015415
BN1 4TB,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.141019,50.826643,E01016969,E06000043,E05015415
BN1 4UB,29,24,67,44,42,22,18,36,62,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,49.2,-0.140096,50.833787,E01016937,E06000043,E05015409
BN1 4UD,32,29,47,44,42,29,29,35,48,53,59,67,60,93,29,ds,patcham,cardinal_n,29,29,29,93,29,47.6,-0.135793,50.826649,E01033328,E06000043,E05015415
BN1 4UJ,32,38,47,44,38,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.1,-0.141529,50.826669,E01016969,E06000043,E05015415
BN1 4UN,29,24,47,55,43,22,18,35,57,53,66,73,60,93,29,cardinal_n,patcham,ds,18,22,24,93,18,48.2,-0.137846,50.832159,E01016964,E06000043,E05015415
BN1 4UP,32,29,47,44,42,29,21,35,48,53,59,67,60,93,29,cardinal_n,ds,patcham,21,29,29,93,21,47.1,-0.137642,50.828364,E01016964,E06000043,E05015415
BN1 4XA,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 4XB,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 4XY,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 4YH,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 4ZB,32,29,47,44,42,29,18,36,57,53,66,73,60,93,29,cardinal_n,ds,patcham,18,29,29,93,18,48.5,-0.139206,50.831524,E01033329,E06000043,E05015415
BN1 4ZD,32,29,47,44,42,29,18,36,57,53,66,73,60,93,29,cardinal_n,ds,patcham,18,29,29,93,18,48.5,-0.139206,50.831524,E01033329,E06000043,E05015415
BN1 4ZE,32,29,47,44,42,29,18,36,48,53,59,67,60,93,29,cardinal_n,ds,patcham,18,29,29,93,18,46.9,-0.138965,50.831161,E01033329,E06000043,E05015415
BN1 4ZH,21,24,47,44,42,22,29,31,48,53,59,67,60,93,26,varndean,patcham,ds,21,22,24,93,21,45.7,-0.135216,50.831155,E01016964,E06000043,E05015415
BN1 4ZJ,21,24,47,55,43,22,29,35,57,53,66,73,60,93,29,varndean,patcham,ds,21,22,24,93,21,48.4,-0.135323,50.831327,E01016964,E06000043,E05015415
BN1 4ZL,21,28,67,56,43,29,34,31,48,53,59,67,60,93,29,varndean,ds,patcham,21,28,29,93,21,49.2,-0.134626,50.831703,E01016964,E06000043,E05015415
BN1 4ZN,21,28,67,56,43,29,34,28,57,53,66,73,60,93,25,varndean,ds,baca,21,28,28,93,21,50.6,-0.13376,50.830637,E01016964,E06000043,E05015415
